x,y,noise_dB
105.8429662999998,20.9920637,60.449339292594
105.8432662999998,20.9920637,59.854137718186266
105.8435662999998,20.9920637,58.15344560584147
105.8438662999998,20.9920637,50.23164592828445
105.84416629999978,20.9920637,49.153162100013645
105.84446629999978,20.9920637,51.42017611108401
105.84476629999978,20.9920637,51.67049546271983
105.84506629999976,20.9920637,53.1813094337751
105.84536629999975,20.9920637,60.564250959460864
105.84566629999976,20.9920637,62.55975177367779
105.84596629999976,20.9920637,71.80006927602629
105.84626629999975,20.9920637,73.68521609921204
105.84656629999976,20.9920637,76.57125832451455
105.84686629999976,20.9920637,76.81494406828641
105.84716629999974,20.9920637,65.69127427829645
105.84746629999974,20.9920637,69.74413713687818
105.84776629999972,20.9920637,67.85660948889696
105.84806629999972,20.9920637,69.74413713687818
105.84836629999973,20.9920637,69.74413713687818
105.84866629999972,20.9920637,58.68984621940609
105.84896629999972,20.9920637,59.89236441755226
105.84926629999973,20.9920637,60.10712891517865
105.84956629999972,20.9920637,59.99460309750651
105.8498662999997,20.9920637,59.99460309750651
105.8501662999997,20.9920637,66.7755412538811
105.8504662999997,20.9920637,67.18752014305868
105.85076629999968,20.9920637,77.74449984099735
105.85106629999969,20.9920637,73.93089731176227
105.85136629999968,20.9920637,76.47369938649479
105.85166629999968,20.9920637,74.15981726641667
105.85196629999967,20.9920637,74.15981726641667
105.85226629999968,20.9920637,73.63211241361945
105.85256629999968,20.9920637,73.63211241361945
105.85286629999966,20.9920637,73.63211241361945
105.85316629999966,20.9920637,73.63211241361945
105.85346629999964,20.9920637,73.63211241361945
105.85376629999963,20.9920637,74.78342125118274
105.85406629999964,20.9920637,75.58331538575322
105.85436629999964,20.9920637,75.58331538575322
105.85466629999964,20.9920637,76.13272760430074
105.85496629999965,20.9920637,77.26152589215522
105.85526629999964,20.9920637,74.19138290980517
105.85556629999962,20.9920637,74.16114488398608
105.85586629999962,20.9920637,73.7811767232847
105.8561662999996,20.9920637,73.07048233424456
105.8564662999996,20.9920637,65.27968940090469
105.8567662999996,20.9920637,65.27968940090469
105.8570662999996,20.9920637,65.27968940090469
105.8573662999996,20.9920637,65.27968940090469
105.8576662999996,20.9920637,67.87242402749864
105.8291663,20.9923637,72.38780911464
105.8294663,20.9923637,70.0674475294975
105.8297663,20.9923637,70.0674475294975
105.83006629999998,20.9923637,72.38780911464
105.83036629999998,20.9923637,72.37681280437403
105.83066629999998,20.9923637,72.37681280437403
105.83096629999996,20.9923637,74.33842828941076
105.83126629999995,20.9923637,72.37681280437403
105.83156629999996,20.9923637,74.33842828941076
105.83186629999996,20.9923637,76.0280104487774
105.83216629999995,20.9923637,76.0280104487774
105.83246629999996,20.9923637,75.11303042408133
105.83276629999996,20.9923637,77.74015259818691
105.83306629999994,20.9923637,77.74015259818691
105.83336629999994,20.9923637,77.74015259818691
105.83366629999992,20.9923637,76.61135431033243
105.83396629999991,20.9923637,75.81146017576194
105.83426629999992,20.9923637,75.81146017576194
105.83456629999992,20.9923637,75.47967203540536
105.83486629999992,20.9923637,75.4080924457031
105.83516629999993,20.9923637,75.4080924457031
105.83546629999992,20.9923637,73.84401642398684
105.8357662999999,20.9923637,73.38509201245601
105.8360662999999,20.9923637,73.51824838795278
105.8363662999999,20.9923637,73.51824838795278
105.83666629999988,20.9923637,65.97273600689692
105.83696629999989,20.9923637,64.7373827319845
105.83726629999988,20.9923637,63.139526407578416
105.83756629999988,20.9923637,57.06287410152429
105.83786629999987,20.9923637,56.47436388700193
105.83816629999988,20.9923637,62.74814420432267
105.83846629999988,20.9923637,58.656463338866885
105.83876629999986,20.9923637,58.197932671186464
105.83906629999986,20.9923637,58.29338050985724
105.83936629999984,20.9923637,57.77355297604218
105.83966629999983,20.9923637,58.385215155043866
105.83996629999984,20.9923637,61.00491323436093
105.84026629999984,20.9923637,55.81567184653965
105.84056629999984,20.9923637,54.10971726197547
105.84086629999985,20.9923637,57.37769084072917
105.84116629999984,20.9923637,57.82409756169943
105.84146629999982,20.9923637,59.82091280135104
105.84176629999982,20.9923637,57.74918895592292
105.8420662999998,20.9923637,62.46422087581337
105.8423662999998,20.9923637,58.90163927047145
105.8426662999998,20.9923637,57.51866040497286
105.8429662999998,20.9923637,56.900590438989866
105.8432662999998,20.9923637,57.75805877292433
105.8435662999998,20.9923637,60.73356278681213
105.8438662999998,20.9923637,62.39863446070461
105.84416629999978,20.9923637,58.351992155647835
105.84446629999978,20.9923637,54.76455880305342
105.84476629999978,20.9923637,47.92333627198035
105.84506629999976,20.9923637,50.75084243848256
105.84536629999975,20.9923637,62.25002650727491
105.84566629999976,20.9923637,63.29355571263713
105.84596629999976,20.9923637,65.4955258900713
105.84626629999975,20.9923637,67.25921414479578
105.84656629999976,20.9923637,70.97849225628127
105.84686629999976,20.9923637,65.92411354327378
105.84716629999974,20.9923637,66.6540912907508
105.84746629999974,20.9923637,61.779892065533474
105.84776629999972,20.9923637,61.779892065533474
105.84806629999972,20.9923637,61.779892065533474
105.84836629999973,20.9923637,61.779892065533474
105.84866629999972,20.9923637,58.68984621940609
105.84896629999972,20.9923637,60.10712891517865
105.84926629999973,20.9923637,59.56707183805112
105.84956629999972,20.9923637,60.16098445049468
105.8498662999997,20.9923637,59.56707183805112
105.8501662999997,20.9923637,59.99460309750651
105.8504662999997,20.9923637,59.77983859988012
105.85076629999968,20.9923637,68.99594624818346
105.85106629999969,20.9923637,77.40325515920573
105.85136629999968,20.9923637,74.18784789346137
105.85166629999968,20.9923637,73.38509201245601
105.85196629999967,20.9923637,76.47369938649479
105.85226629999968,20.9923637,76.47369938649479
105.85256629999968,20.9923637,75.87005359337167
105.85286629999966,20.9923637,75.87005359337167
105.85316629999966,20.9923637,75.87005359337167
105.85346629999964,20.9923637,75.87005359337167
105.85376629999963,20.9923637,73.63211241361945
105.85406629999964,20.9923637,74.36875291400641
105.85436629999964,20.9923637,75.58331538575322
105.85466629999964,20.9923637,77.22897046095527
105.85496629999965,20.9923637,76.70346285716373
105.85526629999964,20.9923637,75.87005359337167
105.85556629999962,20.9923637,72.19085911339506
105.85586629999962,20.9923637,75.66321696083853
105.8561662999996,20.9923637,65.27968940090469
105.8564662999996,20.9923637,65.27968940090469
105.8567662999996,20.9923637,65.49445389853106
105.8570662999996,20.9923637,67.23449209689826
105.8573662999996,20.9923637,67.23449209689826
105.8576662999996,20.9923637,65.49445389853106
105.8291663,20.9926637,69.7770974149863
105.8294663,20.9926637,69.7770974149863
105.8297663,20.9926637,71.27083245302539
105.83006629999998,20.9926637,70.45671866699519
105.83036629999998,20.9926637,72.37681280437403
105.83066629999998,20.9926637,74.33842828941076
105.83096629999996,20.9926637,74.33842828941076
105.83126629999995,20.9926637,74.33842828941076
105.83156629999996,20.9926637,74.33842828941076
105.83186629999996,20.9926637,76.0280104487774
105.83216629999995,20.9926637,75.11303042408133
105.83246629999996,20.9926637,77.74015259818691
105.83276629999996,20.9926637,75.11303042408133
105.83306629999994,20.9926637,77.74015259818691
105.83336629999994,20.9926637,75.81146017576194
105.83366629999992,20.9926637,75.81146017576194
105.83396629999991,20.9926637,75.81146017576194
105.83426629999992,20.9926637,76.61135431033243
105.83456629999992,20.9926637,76.2079865802736
105.83486629999992,20.9926637,75.4080924457031
105.83516629999993,20.9926637,74.15981726641667
105.83546629999992,20.9926637,73.38509201245601
105.8357662999999,20.9926637,73.32993714249399
105.8360662999999,20.9926637,76.96019131952816
105.8363662999999,20.9926637,74.73978632522581
105.83666629999988,20.9926637,67.94774202541707
105.83696629999989,20.9926637,67.27656013316845
105.83726629999988,20.9926637,64.13144455396994
105.83756629999988,20.9926637,58.60519856353727
105.83786629999987,20.9926637,56.88698764513097
105.83816629999988,20.9926637,65.80103179083177
105.83846629999988,20.9926637,56.066616445207345
105.83876629999986,20.9926637,53.955402368576074
105.83906629999986,20.9926637,54.7792764010281
105.83936629999984,20.9926637,54.06795234282649
105.83966629999983,20.9926637,56.87397365830756
105.83996629999984,20.9926637,56.456783215925384
105.84026629999984,20.9926637,58.22951632894748
105.84056629999984,20.9926637,56.14338481293014
105.84086629999985,20.9926637,61.32277476618256
105.84116629999984,20.9926637,60.689068163016046
105.84146629999982,20.9926637,63.99197453580062
105.84176629999982,20.9926637,62.983017735998075
105.8420662999998,20.9926637,65.09948016822362
105.8423662999998,20.9926637,68.20869284524458
105.8426662999998,20.9926637,68.21781936502059
105.8429662999998,20.9926637,61.28866547594106
105.8432662999998,20.9926637,49.35579010169009
105.8435662999998,20.9926637,49.42224224792698
105.8438662999998,20.9926637,58.631108423326026
105.84416629999978,20.9926637,56.521133953738826
105.84446629999978,20.9926637,58.13853325704871
105.84476629999978,20.9926637,58.52279283289215
105.84506629999976,20.9926637,57.90291896101023
105.84536629999975,20.9926637,62.14533809603864
105.84566629999976,20.9926637,63.18365680113884
105.84596629999976,20.9926637,61.61858796995364
105.84626629999975,20.9926637,63.33337127971275
105.84656629999976,20.9926637,64.72612014342322
105.84686629999976,20.9926637,65.38782763775406
105.84716629999974,20.9926637,59.7480330872865
105.84746629999974,20.9926637,61.779892065533474
105.84776629999972,20.9926637,61.994656563159865
105.84806629999972,20.9926637,61.994656563159865
105.84836629999973,20.9926637,58.90461071703248
105.84866629999972,20.9926637,61.994656563159865
105.84896629999972,20.9926637,60.16098445049468
105.84926629999973,20.9926637,64.82659314788854
105.84956629999972,20.9926637,62.85876357261124
105.8498662999997,20.9926637,63.18805279207599
105.8501662999997,20.9926637,59.40943327643612
105.8504662999997,20.9926637,61.1036052469715
105.85076629999968,20.9926637,57.71071367901861
105.85106629999969,20.9926637,74.06405368725903
105.85136629999968,20.9926637,74.73365319276762
105.85166629999968,20.9926637,74.18784789346137
105.85196629999967,20.9926637,74.73365319276762
105.85226629999968,20.9926637,73.93089731176227
105.85256629999968,20.9926637,75.66321696083853
105.85286629999966,20.9926637,75.66321696083853
105.85316629999966,20.9926637,75.66321696083853
105.85346629999964,20.9926637,75.66321696083853
105.85376629999963,20.9926637,75.87005359337167
105.85406629999964,20.9926637,73.70185948613349
105.85436629999964,20.9926637,74.33464476233176
105.85466629999964,20.9926637,76.04355347171733
105.85496629999965,20.9926637,76.81494406828641
105.85526629999964,20.9926637,74.20825241429661
105.85556629999962,20.9926637,77.68061026174007
105.85586629999962,20.9926637,65.36569207114928
105.8561662999996,20.9926637,69.21071074580983
105.8564662999996,20.9926637,66.99030575150749
105.8567662999996,20.9926637,65.01914544706686
105.8570662999996,20.9926637,65.61305805951042
105.8573662999996,20.9926637,65.26333179245763
105.8576662999996,20.9926637,65.26333179245763
105.8291663,20.992963699999997,70.90033659770485
105.8294663,20.992963699999997,70.84266243784
105.8297663,20.992963699999997,71.54208141997564
105.83006629999998,20.992963699999997,69.7770974149863
105.83036629999998,20.992963699999997,70.0674475294975
105.83066629999998,20.992963699999997,72.38780911464
105.83096629999996,20.992963699999997,74.33842828941076
105.83126629999995,20.992963699999997,76.0280104487774
105.83156629999996,20.992963699999997,76.0280104487774
105.83186629999996,20.992963699999997,76.0280104487774
105.83216629999995,20.992963699999997,76.0280104487774
105.83246629999996,20.992963699999997,76.0280104487774
105.83276629999996,20.992963699999997,75.81146017576194
105.83306629999994,20.992963699999997,75.81146017576194
105.83336629999994,20.992963699999997,75.81146017576194
105.83366629999992,20.992963699999997,75.81146017576194
105.83396629999991,20.992963699999997,75.81146017576194
105.83426629999992,20.992963699999997,74.78342125118274
105.83456629999992,20.992963699999997,75.4080924457031
105.83486629999992,20.992963699999997,74.95971140098716
105.83516629999993,20.992963699999997,74.02815017672226
105.83546629999992,20.992963699999997,76.96019131952816
105.8357662999999,20.992963699999997,76.96019131952816
105.8360662999999,20.992963699999997,67.54948927710478
105.8363662999999,20.992963699999997,59.297276971548214
105.83666629999988,20.992963699999997,59.5214191256177
105.83696629999989,20.992963699999997,57.15491203179566
105.83726629999988,20.992963699999997,55.94590665579349
105.83756629999988,20.992963699999997,48.95795411130385
105.83786629999987,20.992963699999997,55.75584938256263
105.83816629999988,20.992963699999997,58.73876005385053
105.83846629999988,20.992963699999997,53.36163670401021
105.83876629999986,20.992963699999997,49.99433419167252
105.83906629999986,20.992963699999997,51.814587478464816
105.83936629999984,20.992963699999997,53.865811750678134
105.83966629999983,20.992963699999997,57.47081314110777
105.83996629999984,20.992963699999997,61.07072319831087
105.84026629999984,20.992963699999997,61.57806663397126
105.84056629999984,20.992963699999997,61.9935220919652
105.84086629999985,20.992963699999997,64.84358264127783
105.84116629999984,20.992963699999997,60.36150694898936
105.84146629999982,20.992963699999997,69.24002489039498
105.84176629999982,20.992963699999997,62.8644534386445
105.8420662999998,20.992963699999997,60.879455125829665
105.8423662999998,20.992963699999997,66.14282559606609
105.8426662999998,20.992963699999997,68.6666899432664
105.8429662999998,20.992963699999997,63.38001252192197
105.8432662999998,20.992963699999997,61.62240334458194
105.8435662999998,20.992963699999997,58.99804251108581
105.8438662999998,20.992963699999997,49.18375564527926
105.84416629999978,20.992963699999997,55.92068177942697
105.84446629999978,20.992963699999997,46.67332632942977
105.84476629999978,20.992963699999997,53.80656564100076
105.84506629999976,20.992963699999997,53.177849334898326
105.84536629999975,20.992963699999997,54.776062303096424
105.84566629999976,20.992963699999997,61.013008450129504
105.84596629999976,20.992963699999997,61.62175240021436
105.84626629999975,20.992963699999997,59.22811815685556
105.84656629999976,20.992963699999997,61.471980341339915
105.84686629999976,20.992963699999997,66.23507945516583
105.84716629999974,20.992963699999997,58.01086446057167
105.84746629999974,20.992963699999997,58.90461071703248
105.84776629999972,20.992963699999997,59.456277587614
105.84806629999972,20.992963699999997,58.71963513786555
105.84836629999973,20.992963699999997,63.63918154540923
105.84866629999972,20.992963699999997,60.176509523929425
105.84896629999972,20.992963699999997,62.85912273886156
105.84926629999973,20.992963699999997,64.07955629310099
105.84956629999972,20.992963699999997,68.86403453894172
105.8498662999997,20.992963699999997,64.05786600138309
105.8501662999997,20.992963699999997,60.76690065720534
105.8504662999997,20.992963699999997,60.819253438213664
105.85076629999968,20.992963699999997,58.30387727119846
105.85106629999969,20.992963699999997,65.70432391829276
105.85136629999968,20.992963699999997,75.01100829530196
105.85166629999968,20.992963699999997,75.01100829530196
105.85196629999967,20.992963699999997,65.36569207114928
105.85226629999968,20.992963699999997,65.36569207114928
105.85256629999968,20.992963699999997,65.26178910661976
105.85286629999966,20.992963699999997,68.89204328365393
105.85316629999966,20.992963699999997,61.640981041204896
105.85346629999964,20.992963699999997,61.640981041204896
105.85376629999963,20.992963699999997,67.54424632656355
105.85406629999964,20.992963699999997,67.85660948889696
105.85436629999964,20.992963699999997,68.6901384620011
105.85466629999964,20.992963699999997,65.71392079943608
105.85496629999965,20.992963699999997,67.32182692423449
105.85526629999964,20.992963699999997,69.74413713687818
105.85556629999962,20.992963699999997,58.45700695442878
105.85586629999962,20.992963699999997,58.45700695442878
105.8561662999996,20.992963699999997,58.131714374927625
105.8564662999996,20.992963699999997,61.38194355823303
105.8567662999996,20.992963699999997,65.8026283763658
105.8570662999996,20.992963699999997,66.11251690210779
105.8573662999996,20.992963699999997,66.11251690210779
105.8576662999996,20.992963699999997,66.06976615490906
105.8291663,20.993263699999996,72.42973776847624
105.8294663,20.993263699999996,72.13633825643613
105.8297663,20.993263699999996,72.54132801820015
105.83006629999998,20.993263699999996,71.54208141997564
105.83036629999998,20.993263699999996,69.7770974149863
105.83066629999998,20.993263699999996,72.38780911464
105.83096629999996,20.993263699999996,72.37681280437403
105.83126629999995,20.993263699999996,76.0280104487774
105.83156629999996,20.993263699999996,76.0280104487774
105.83186629999996,20.993263699999996,76.0280104487774
105.83216629999995,20.993263699999996,75.11303042408133
105.83246629999996,20.993263699999996,75.11303042408133
105.83276629999996,20.993263699999996,77.74015259818691
105.83306629999994,20.993263699999996,75.81146017576194
105.83336629999994,20.993263699999996,75.81146017576194
105.83366629999992,20.993263699999996,75.81146017576194
105.83396629999991,20.993263699999996,75.81146017576194
105.83426629999992,20.993263699999996,75.4080924457031
105.83456629999992,20.993263699999996,74.15981726641667
105.83486629999992,20.993263699999996,74.02815017672226
105.83516629999993,20.993263699999996,74.81052053261176
105.83546629999992,20.993263699999996,76.96019131952816
105.8357662999999,20.993263699999996,68.99594624818346
105.8360662999999,20.993263699999996,67.54948927710478
105.8363662999999,20.993263699999996,59.72908725266214
105.83666629999988,20.993263699999996,59.72908725266214
105.83696629999989,20.993263699999996,59.935139516246224
105.83726629999988,20.993263699999996,53.67069901406941
105.83756629999988,20.993263699999996,48.801840202473315
105.83786629999987,20.993263699999996,59.23819801660714
105.83816629999988,20.993263699999996,54.891409925376806
105.83846629999988,20.993263699999996,52.241896678002334
105.83876629999986,20.993263699999996,49.334918331383925
105.83906629999986,20.993263699999996,56.25917581463763
105.83936629999984,20.993263699999996,56.085915442460674
105.83966629999983,20.993263699999996,59.38446330696641
105.83996629999984,20.993263699999996,59.64061217782759
105.84026629999984,20.993263699999996,65.2467830687132
105.84056629999984,20.993263699999996,64.60278931610708
105.84086629999985,20.993263699999996,63.94340718431066
105.84116629999984,20.993263699999996,65.17771553188275
105.84146629999982,20.993263699999996,64.3665971582843
105.84176629999982,20.993263699999996,64.82382963469136
105.8420662999998,20.993263699999996,61.6184439080549
105.8423662999998,20.993263699999996,58.68120600250947
105.8426662999998,20.993263699999996,64.99516834858188
105.8429662999998,20.993263699999996,62.11931971024046
105.8432662999998,20.993263699999996,60.40837428208573
105.8435662999998,20.993263699999996,60.511656343747745
105.8438662999998,20.993263699999996,57.21606727545547
105.84416629999978,20.993263699999996,56.59977538100571
105.84446629999978,20.993263699999996,53.49032116345211
105.84476629999978,20.993263699999996,46.65136628489154
105.84506629999976,20.993263699999996,45.74102098440593
105.84536629999975,20.993263699999996,45.076093565448325
105.84566629999976,20.993263699999996,55.46589808676454
105.84596629999976,20.993263699999996,64.77812590758619
105.84626629999975,20.993263699999996,48.25128107773668
105.84656629999976,20.993263699999996,51.56084416930286
105.84686629999976,20.993263699999996,55.30055988883417
105.84716629999974,20.993263699999996,58.78354423667962
105.84746629999974,20.993263699999996,58.30105850927838
105.84776629999972,20.993263699999996,58.71963513786555
105.84806629999972,20.993263699999996,63.63766408535437
105.84836629999973,20.993263699999996,66.33616243711268
105.84866629999972,20.993263699999996,62.22737641280108
105.84896629999972,20.993263699999996,60.691741508543686
105.84926629999973,20.993263699999996,64.8836043665106
105.84956629999972,20.993263699999996,66.45189751528477
105.8498662999997,20.993263699999996,63.01327801133395
105.8501662999997,20.993263699999996,60.669400306481066
105.8504662999997,20.993263699999996,58.22860129095628
105.85076629999968,20.993263699999996,55.94590665579349
105.85106629999969,20.993263699999996,57.15491203179566
105.85136629999968,20.993263699999996,67.57671621799325
105.85166629999968,20.993263699999996,58.45700695442878
105.85196629999967,20.993263699999996,65.36569207114928
105.85226629999968,20.993263699999996,58.671771452055154
105.85256629999968,20.993263699999996,58.90461071703248
105.85286629999966,20.993263699999996,61.994656563159865
105.85316629999966,20.993263699999996,61.95412444605546
105.85346629999964,20.993263699999996,59.94804689179932
105.85376629999963,20.993263699999996,59.94804689179932
105.85406629999964,20.993263699999996,67.51815772437595
105.85436629999964,20.993263699999996,65.7581653376867
105.85466629999964,20.993263699999996,64.02660727470507
105.85496629999965,20.993263699999996,65.91590534876669
105.85526629999964,20.993263699999996,59.52016624946518
105.85556629999962,20.993263699999996,58.971969741203125
105.85586629999962,20.993263699999996,59.49777430921233
105.8561662999996,20.993263699999996,58.184155325916365
105.8564662999996,20.993263699999996,63.214248223083715
105.8567662999996,20.993263699999996,64.08319613472344
105.8570662999996,20.993263699999996,65.19124809786372
105.8573662999996,20.993263699999996,68.88807300951856
105.8576662999996,20.993263699999996,71.44313203462349
105.8291663,20.993563699999996,75.05997649408579
105.8294663,20.993563699999996,72.49984728479654
105.8297663,20.993563699999996,72.62903380236547
105.83006629999998,20.993563699999996,72.54132801820015
105.83036629999998,20.993563699999996,71.54208141997564
105.83066629999998,20.993563699999996,70.0674475294975
105.83096629999996,20.993563699999996,72.38780911464
105.83126629999995,20.993563699999996,72.37681280437403
105.83156629999996,20.993563699999996,74.33842828941076
105.83186629999996,20.993563699999996,76.0280104487774
105.83216629999995,20.993563699999996,76.0280104487774
105.83246629999996,20.993563699999996,77.74015259818691
105.83276629999996,20.993563699999996,77.74015259818691
105.83306629999994,20.993563699999996,77.74015259818691
105.83336629999994,20.993563699999996,77.74015259818691
105.83366629999992,20.993563699999996,77.74015259818691
105.83396629999991,20.993563699999996,77.12532711060739
105.83426629999992,20.993563699999996,77.85364165547563
105.83456629999992,20.993563699999996,76.60536647618919
105.83486629999992,20.993563699999996,76.47369938649479
105.83516629999993,20.993563699999996,76.96019131952816
105.83546629999992,20.993563699999996,68.99594624818346
105.8357662999999,20.993563699999996,66.7755412538811
105.8360662999999,20.993563699999996,59.72908725266214
105.8363662999999,20.993563699999996,59.78294278797817
105.83666629999988,20.993563699999996,63.70615960674752
105.83696629999989,20.993563699999996,57.5419925517774
105.83726629999988,20.993563699999996,54.45791764888176
105.83756629999988,20.993563699999996,55.82139564495044
105.83786629999987,20.993563699999996,57.975797701281266
105.83816629999988,20.993563699999996,49.87709459715752
105.83846629999988,20.993563699999996,55.10019995160924
105.83876629999986,20.993563699999996,56.22980112445896
105.83906629999986,20.993563699999996,56.17253592773997
105.83936629999984,20.993563699999996,61.00062870170627
105.83966629999983,20.993563699999996,57.67099975801402
105.83996629999984,20.993563699999996,62.16469925865641
105.84026629999984,20.993563699999996,64.85659510353693
105.84056629999984,20.993563699999996,62.807516139354036
105.84086629999985,20.993563699999996,62.9678519478492
105.84116629999984,20.993563699999996,64.90261342886993
105.84146629999982,20.993563699999996,64.46817584705799
105.84176629999982,20.993563699999996,63.26930347588612
105.8420662999998,20.993563699999996,62.69295048389161
105.8423662999998,20.993563699999996,61.56010343516523
105.8426662999998,20.993563699999996,60.44888655266732
105.8429662999998,20.993563699999996,63.674586783159995
105.8432662999998,20.993563699999996,62.17713970111579
105.8435662999998,20.993563699999996,68.05117386228866
105.8438662999998,20.993563699999996,61.07913950943155
105.84416629999978,20.993563699999996,56.90786765647958
105.84446629999978,20.993563699999996,57.52889146792228
105.84476629999978,20.993563699999996,53.04571322158672
105.84506629999976,20.993563699999996,46.595209442414145
105.84536629999975,20.993563699999996,46.851067059058515
105.84566629999976,20.993563699999996,53.40733316368727
105.84596629999976,20.993563699999996,53.42308031278367
105.84626629999975,20.993563699999996,55.83608965158838
105.84656629999976,20.993563699999996,48.522081658968155
105.84686629999976,20.993563699999996,52.64142927998938
105.84716629999974,20.993563699999996,59.557181269769984
105.84746629999974,20.993563699999996,59.532643509264915
105.84776629999972,20.993563699999996,60.62476344720539
105.84806629999972,20.993563699999996,64.90759988386573
105.84836629999973,20.993563699999996,66.67381404124946
105.84866629999972,20.993563699999996,63.76122261192174
105.84896629999972,20.993563699999996,56.19592078556063
105.84926629999973,20.993563699999996,60.93328592021999
105.84956629999972,20.993563699999996,61.695360874154275
105.8498662999997,20.993563699999996,62.90912879880986
105.8501662999997,20.993563699999996,58.17650574691572
105.8504662999997,20.993563699999996,54.608455674254685
105.85076629999968,20.993563699999996,53.62114087937033
105.85106629999969,20.993563699999996,53.24871629234676
105.85136629999968,20.993563699999996,55.94590665579349
105.85166629999968,20.993563699999996,57.99283720081564
105.85196629999967,20.993563699999996,58.606722993023965
105.85226629999968,20.993563699999996,57.64779328903441
105.85256629999968,20.993563699999996,59.643831903214135
105.85286629999966,20.993563699999996,61.772924718220835
105.85316629999966,20.993563699999996,59.31706157390633
105.85346629999964,20.993563699999996,58.93674658823409
105.85376629999963,20.993563699999996,57.84014787564074
105.85406629999964,20.993563699999996,64.11617405532716
105.85436629999964,20.993563699999996,64.13607029137657
105.85466629999964,20.993563699999996,61.16820083771391
105.85496629999965,20.993563699999996,62.105419527552186
105.85526629999964,20.993563699999996,53.88215547855903
105.85556629999962,20.993563699999996,57.13905863747236
105.85586629999962,20.993563699999996,58.33050327746348
105.8561662999996,20.993563699999996,62.42496599768718
105.8564662999996,20.993563699999996,66.85085181565834
105.8567662999996,20.993563699999996,69.2490025404487
105.8570662999996,20.993563699999996,67.5047737371945
105.8573662999996,20.993563699999996,67.40367957691059
105.8576662999996,20.993563699999996,67.06868326526124
105.8291663,20.993863699999995,76.01537570052714
105.8294663,20.993863699999995,75.95831448708851
105.8297663,20.993863699999995,72.59352123578306
105.83006629999998,20.993863699999995,72.13633825643613
105.83036629999998,20.993863699999995,70.55112452747564
105.83066629999998,20.993863699999995,71.37190988719887
105.83096629999996,20.993863699999995,70.0674475294975
105.83126629999995,20.993863699999995,72.38780911464
105.83156629999996,20.993863699999995,72.37681280437403
105.83186629999996,20.993863699999995,74.33842828941076
105.83216629999995,20.993863699999995,74.33842828941076
105.83246629999996,20.993863699999995,76.0280104487774
105.83276629999996,20.993863699999995,75.11303042408133
105.83306629999994,20.993863699999995,75.11303042408133
105.83336629999994,20.993863699999995,75.11303042408133
105.83366629999992,20.993863699999995,77.74015259818691
105.83396629999991,20.993863699999995,75.09229160327328
105.83426629999992,20.993863699999995,75.09229160327328
105.83456629999992,20.993863699999995,73.84401642398684
105.83486629999992,20.993863699999995,73.38509201245601
105.83516629999993,20.993863699999995,76.96019131952816
105.83546629999992,20.993863699999995,68.99594624818346
105.8357662999999,20.993863699999995,69.21071074580983
105.8360662999999,20.993863699999995,59.774073568284024
105.8363662999999,20.993863699999995,63.15972221125841
105.83666629999988,20.993863699999995,65.92379481416543
105.83696629999989,20.993863699999995,62.48451947364761
105.83726629999988,20.993863699999995,57.862531288655205
105.83756629999988,20.993863699999995,59.57563261626507
105.83786629999987,20.993863699999995,57.472665988015336
105.83816629999988,20.993863699999995,52.2891424447674
105.83846629999988,20.993863699999995,56.2350769451735
